case,dataset,fault,status,truth,stage,arm,answer,correct,abstained,confidence,rank_of_truth,reason_for_answer,reason_for_truth,role_of_truth,retention_kept,retention_missed,retention_score,prompt_tokens,eval_tokens,wall_s,gpu_free_before_MB,parse_error,model,thinking,num_ctx
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:top1,adservice,True,False,medium,1,"Shows massive simultaneous increases in CPU, memory, and latency.","Shows massive simultaneous increases in CPU, memory, and latency.",unknown,adservice metric shift (adservice_mem),,1/1,,,,,,,,
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:role,adservice,True,False,medium,1,"no candidate was labelled origin, fell back to step 1's top candidate; Shows massive simultaneous increases in CPU, memory, and latency.","no candidate was labelled origin, fell back to step 1's top candidate; Shows massive simultaneous increases in CPU, memory, and latency.",unknown,adservice metric shift (adservice_mem),,1/1,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:top1,checkoutservice,True,False,high,1,"Exhibits massive step changes in CPU, memory, disk, and sockets.","Exhibits massive step changes in CPU, memory, disk, and sockets.",victim,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:role,recommendationservice,False,False,high,,step 2 labelled it the origin; Shows a massive surge in new log patterns and increased latency.,,,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:top1,checkoutservice,True,False,high,1,"Exhibits massive step changes in CPU, memory, disk, and sockets.","Exhibits massive step changes in CPU, memory, disk, and sockets.",victim,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:role,recommendationservice,False,False,high,,step 2 labelled it the origin; Shows a massive surge in new log patterns and increased latency.,,,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,python:strength+llm2:gemma4:26b+py3:top1,checkoutservice,True,False,high,1,shape checkoutservice_mem (12.77); shape checkoutservice_cpu (47),shape checkoutservice_mem (12.77); shape checkoutservice_cpu (47),origin,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,python:strength+llm2:gemma4:26b+py3:role,checkoutservice,True,False,high,1,step 2 labelled it the origin; shape checkoutservice_mem (12.77); shape checkoutservice_cpu (47),step 2 labelled it the origin; shape checkoutservice_mem (12.77); shape checkoutservice_cpu (47),origin,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:top1,checkoutservice,True,False,high,1,"Exhibits massive step changes in CPU, memory, disk, and sockets.","Exhibits massive step changes in CPU, memory, disk, and sockets.",origin,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re2ob_checkoutservice_disk_1,RE2-OB,disk,clear,checkoutservice,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:role,checkoutservice,True,False,high,1,"step 2 labelled it the origin; Exhibits massive step changes in CPU, memory, disk, and sockets.","step 2 labelled it the origin; Exhibits massive step changes in CPU, memory, disk, and sockets.",origin,checkoutservice presence change (checkoutservice_diskio); checkoutservice metric shift (checkoutservice_mem),,2/2,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:top1,ts-order-service,True,False,high,1,Shows massive CPU increase and rising latency.,Shows massive CPU increase and rising latency.,origin,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:role,ts-order-service,True,False,high,1,step 2 labelled it the origin; Shows massive CPU increase and rising latency.,step 2 labelled it the origin; Shows massive CPU increase and rising latency.,origin,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:top1,ts-order-service,True,False,high,1,Shows massive CPU increase and rising latency.,Shows massive CPU increase and rising latency.,origin,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:role,ts-order-service,True,False,high,1,step 2 labelled it the origin; Shows massive CPU increase and rising latency.,step 2 labelled it the origin; Shows massive CPU increase and rising latency.,origin,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,python:strength+llm2:gemma4:26b+py3:top1,ts-order-service,True,False,medium,1,shape ts-order-service_cpu (20.89); shape ts-order-service_latency-90 (1.92),shape ts-order-service_cpu (20.89); shape ts-order-service_latency-90 (1.92),unknown,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,python:strength+llm2:gemma4:26b+py3:role,ts-order-service,True,False,medium,1,"no candidate was labelled origin, fell back to step 1's top candidate; shape ts-order-service_cpu (20.89); shape ts-order-service_latency-90 (1.92)","no candidate was labelled origin, fell back to step 1's top candidate; shape ts-order-service_cpu (20.89); shape ts-order-service_latency-90 (1.92)",unknown,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:top1,ts-order-service,True,False,high,1,Shows massive CPU increase and rising latency.,Shows massive CPU increase and rising latency.,origin,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re1tt_ts-order-service_cpu_1,RE1-TT,cpu,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:role,ts-order-service,True,False,high,1,step 2 labelled it the origin; Shows massive CPU increase and rising latency.,step 2 labelled it the origin; Shows massive CPU increase and rising latency.,origin,ts-order-service metric shift (ts-order-service_cpu),,1/1,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:top1,ts-order-service,True,False,high,1,Experiencing massive latency spikes and new log patterns.,Experiencing massive latency spikes and new log patterns.,origin,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),0/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:role,ts-order-service,True,False,high,1,step 2 labelled it the origin; Experiencing massive latency spikes and new log patterns.,step 2 labelled it the origin; Experiencing massive latency spikes and new log patterns.,origin,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),0/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:top1,ts-order-service,True,False,high,1,Experiencing massive latency spikes and new log patterns.,Experiencing massive latency spikes and new log patterns.,origin,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),0/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:role,ts-order-service,True,False,high,1,step 2 labelled it the origin; Experiencing massive latency spikes and new log patterns.,step 2 labelled it the origin; Experiencing massive latency spikes and new log patterns.,origin,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),0/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,python:strength+llm2:gemma4:26b+py3:top1,ts-security-service,False,False,high,,shape ts-security-service_latency-50 (15.83); shape ts-security-service_latency-90 (23.55),,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),,3/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,python:strength+llm2:gemma4:26b+py3:role,ts-order-service,True,False,high,1,step 2 labelled it the origin; shape ts-order-service_latency-50 (51.03); shape ts-order-service_latency-90 (48),step 2 labelled it the origin; shape ts-order-service_latency-50 (51.03); shape ts-order-service_latency-90 (48),origin,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),,3/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:top1,ts-order-service,True,False,high,1,Experiencing massive latency spikes and new log patterns.,Experiencing massive latency spikes and new log patterns.,origin,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),0/3,,,,,,,,
re2tt_ts-order-service_delay_1,RE2-TT,delay,clear,ts-order-service,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:role,ts-order-service,True,False,high,1,step 2 labelled it the origin; Experiencing massive latency spikes and new log patterns.,step 2 labelled it the origin; Experiencing massive latency spikes and new log patterns.,origin,,ts-order-service new log pattern (INFO <n> --- [<thread>] order.service.Or); ts-order-service log volume quiet (ts-order-service log volume); ts-order-service log rate change (INFO <n> --- [<thread>] order.controller),0/3,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:top1,recommendationservice,False,False,high,,"Shows a clear, significant step change in high-percentile latency.",,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:role,recommendationservice,False,False,high,,"step 2 labelled it the origin; Shows a clear, significant step change in high-percentile latency.",,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:top1,recommendationservice,False,False,high,,"Shows a clear, significant step change in high-percentile latency.",,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:role,recommendationservice,False,False,high,,"step 2 labelled it the origin; Shows a clear, significant step change in high-percentile latency.",,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,python:strength+llm2:gemma4:26b+py3:top1,recommendationservice,False,False,high,,shape recommendationservice_latency-90 (1.55); shape recommendationservice_latency-50 (1.05),,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,python:strength+llm2:gemma4:26b+py3:role,cartservice,True,False,low,1,step 2 labelled it the origin; shape cartservice_latency-90 (30.31); shape cartservice_latency-50 (1.4),step 2 labelled it the origin; shape cartservice_latency-90 (30.31); shape cartservice_latency-50 (1.4),origin,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:top1,recommendationservice,False,False,high,,"Shows a clear, significant step change in high-percentile latency.",,,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re1ob_cartservice_loss_4,RE1-OB,loss,weak,cartservice,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+py3:role,cartservice,True,False,high,1,step 2 labelled it the origin; Shows an extreme increase in 90th percentile latency.,step 2 labelled it the origin; Shows an extreme increase in 90th percentile latency.,origin,cartservice metric shift (cartservice_latency-90),,1/1,,,,,,,,
re3ss_carts_f4_1,RE3-SS,f4,weak,carts,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:top1,orders-db,False,False,medium,,Shows a clear step change down in socket metric.,,,carts log volume quiet (carts log volume),carts metric shift (carts_socket),1/2,,,,,,,,
re3ss_carts_f4_1,RE3-SS,f4,weak,carts,step3,llm:gemma4:26b-nothink-shuffled+py2:naive+py3:role,orders-db,False,False,medium,,"no candidate was labelled origin, fell back to step 1's top candidate; Shows a clear step change down in socket metric.",,,carts log volume quiet (carts log volume),carts metric shift (carts_socket),1/2,,,,,,,,
re3ss_carts_f4_1,RE3-SS,f4,weak,carts,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:top1,orders-db,False,False,high,,Shows a clear step change down in socket metric.,,,carts log volume quiet (carts log volume),carts metric shift (carts_socket),1/2,,,,,,,,
re3ss_carts_f4_1,RE3-SS,f4,weak,carts,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+py3:role,orders,False,False,low,,step 2 labelled it the origin; Experiencing increased error rates and IllegalStateExceptions.,,,carts log volume quiet (carts log volume),carts metric shift (carts_socket),1/2,,,,,,,,
re3ss_carts_f4_1,RE3-SS,f4,weak,carts,step3,python:strength+llm2:gemma4:26b+py3:top1,carts,True,False,high,1,"log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)","log_rare 122 log_rare lines [classes: java.io.IOException, javax.serv (122 patterns); log_oneoff 29 log_oneoff lines [classes: java.net.ConnectException, com (29 patterns)",victim,carts log volume quiet (carts log volume); carts metric shift (carts_socket),,2/2,,,,,,,,
